,id,name,artists,artist_name,album,album_name,release_date,explicit,popularity,label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
750,40sRwFjfrRnaTdYPJIg4CP,Hometown,['3YQKmKGau1PzlVlkL1iodx'],['Twenty One Pilots'],3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,False,68.0,"Hometown|B,l,u,r,r,y,f,a,c,e|Twenty One Pilots",0.683,0.753,2.0,-5.564,0.0,0.0317,0.0577,0.00208,0.357,0.389,120.03,4.0,234947.0
751,4191RXFPa7Ge9XkA4cWlna,Lost Cause,['6qqNVTkY8uBg9cP3Jd7DAH'],['Billie Eilish'],0JGOiO34nwfUdDrD612dOp,Happier Than Ever,2021-07-30,True,79.0,"Lost Cause|H,a,p,p,i,e,r, ,T,h,a,n, ,E,v,e,r|Billie Eilish",0.526,0.334,10.0,-8.491,0.0,0.251,0.702,0.00782,0.0586,0.522,74.966,4.0,212496.0
752,41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,['6qqNVTkY8uBg9cP3Jd7DAH'],['Billie Eilish'],7fRrTyKvE4Skh93v97gtcU,dont smile at me,2017-12-22,False,80.0,"idontwannabeyouanymore|d,o,n,t, ,s,m,i,l,e, ,a,t, ,m,e|Billie Eilish",0.483,0.412,7.0,-8.461,1.0,0.0402,0.737,0.0,0.116,0.247,170.163,3.0,203569.0
753,42LFiitZfzuLvpKRa9jHOt,Condemned,['5yn8jrJH5Z5PaGFStNUvgR'],['The Omnific'],2wTmoV4HbOxx1l1a6nogAm,Kismet,2017-11-24,False,23.0,"Condemned|K,i,s,m,e,t|The Omnific",0.521,0.692,0.0,-8.288,1.0,0.0249,0.0541,0.827,0.128,0.143,100.001,4.0,196987.0
754,42Pmjcgp6ZXIn1SV092zs2,Nuthin,['1CFCsEqKrCyvAFKOATQHiW'],['Lecrae'],0oSLVsHgdVR9tLY83M5B0o,Anomaly,2014-09-09,False,45.0,"Nuthin|A,n,o,m,a,l,y|Lecrae",0.848,0.69,2.0,-6.831,1.0,0.0679,0.0757,0.0,0.646,0.362,102.448,4.0,245927.0
755,42XfiOCf9wEL8RSSK1SeBz,Blinding Lights,['26AHtbjWKiwYzsoGoUZq53'],['Pentatonix'],1dprzJcVnHpH6PPUNs8O7k,At Home,2020-06-24,False,41.0,"Blinding Lights|A,t, ,H,o,m,e|Pentatonix",0.491,0.821,0.0,-5.639,0.0,0.0359,0.015,0.0098,0.109,0.48,171.073,4.0,182029.0
756,42y19eTYzCOdjaPe32Iiz1,Normal,['6s22t5Y3prQHyaHWUN1R1C'],['AJR'],6JQLDydERhZKXqwQLb9uUY,The Click (Deluxe Edition),2018-09-21,False,35.0,"Normal|T,h,e, ,C,l,i,c,k, ,(,D,e,l,u,x,e, ,E,d,i,t,i,o,n,)|AJR",0.588,0.337,6.0,-9.829,0.0,0.0321,0.923,2.63e-06,0.159,0.317,95.981,4.0,185443.0
757,42zJqS8TW1Lpsa186of3OY,I Feel Like I'm Drowning,['5sWHDYs0csV6RS48xBl0tH'],['Two Feet'],5oznTRUood1oVBoMhetxOO,I Feel Like I'm Drowning,2017-11-10,False,78.0,"I Feel Like I'm Drowning|I, ,F,e,e,l, ,L,i,k,e, ,I,',m, ,D,r,o,w,n,i,n,g|Two Feet",0.715,0.564,8.0,-5.56,1.0,0.0456,0.676,0.0072,0.0854,0.213,104.923,3.0,186267.0
758,44mkUovCUkI5Pbx5Zu27sg,Drown,"['4vGrte8FDu062Ntj0RsPiZ', '4en3qu5SDsPtBcTkXasukc']","['Polyphia', 'Mateus Asato']",7GhytR6ZMWetf1jxAzITtG,New Levels New Devils,2018-10-12,False,38.0,"Drown|N,e,w, ,L,e,v,e,l,s, ,N,e,w, ,D,e,v,i,l,s|Polyphia,Mateus Asato",0.609,0.828,4.0,-6.514,0.0,0.041,0.00597,0.685,0.141,0.178,95.677,4.0,234129.0
759,44ztnLZZhnYbmjDNeZOhL2,Lviv,"['7c9O0hfRy2u32JVcWhoope', '0mmRcGkPj9s4Hq0xFrMBPh', '55Ib86Ob0dKLELhJ1gvUri', '1ZPtjLlwSZjToQXcq2JVy2']","['Lars Danielsson', 'Grégory Privat', 'John Parricelli', 'Magnus Öström']",4JrArgXTBvpBwfobLo0nz3,"Liberetto III (with Grégory Privat, John Parricelli & Magnus Öström)",2017-05-26,False,32.0,"Lviv|L,i,b,e,r,e,t,t,o, ,I,I,I, ,(,w,i,t,h, ,G,r,é,g,o,r,y, ,P,r,i,v,a,t,,, ,J,o,h,n, ,P,a,r,r,i,c,e,l,l,i, ,&, ,M,a,g,n,u,s, ,Ö,s,t,r,ö,m,)|Lars Danielsson,Grégory Privat,John Parricelli,Magnus Öström",0.641,0.689,4.0,-13.81,0.0,0.0341,0.597,0.803,0.136,0.66,92.401,4.0,277853.0
760,453QwgDIG95NmmLqSxnPsR,iRobot,['50JJSqHUf2RQ9xsHs0KMHg'],['Jon Bellion'],2jJReDZqTuAxr4R0ItimZc,The Human Condition,2016-06-10,False,45.0,"iRobot|T,h,e, ,H,u,m,a,n, ,C,o,n,d,i,t,i,o,n|Jon Bellion",0.377,0.576,11.0,-4.951,1.0,0.0639,0.229,1.07e-05,0.161,0.265,206.235,4.0,208659.0
761,45h4cCw7ccsRXb0Orle2an,Problem (Ariana Grande Cover),['26AHtbjWKiwYzsoGoUZq53'],['Pentatonix'],32y54TelUHSUDWVOx4h1B4,"PTX, Vol. III",2014-09-23,False,44.0,"Problem (Ariana Grande Cover)|P,T,X,,, ,V,o,l,., ,I,I,I|Pentatonix",0.721,0.632,11.0,-8.721,0.0,0.0785,0.13,5.92e-06,0.106,0.722,108.099,4.0,148747.0
762,45hShTewaqkS5aJpleZigq,Everlasting Love,['30DhU7BDmF4PH0JVhu8ZRg'],['Sabrina Claudio'],2ICdqEf91Kc9FwdlLtB748,About Time,2017-10-05,False,42.0,"Everlasting Love|A,b,o,u,t, ,T,i,m,e|Sabrina Claudio",0.329,0.819,5.0,-4.504,0.0,0.0698,0.0406,3.21e-06,0.098,0.38,77.568,3.0,219717.0
763,45qVJ2fHe2zJYFTZPHciq6,Play With Me,"['4HTzfZgrRnvNBnsXjhs4mp', '0Sh2X6e3JerGnyEF0vDgbk', '76Gi1qoWLrIerL5FcL0TZb']","['Taylor Eigsti', 'Becca Stevens', 'Gretchen Parlato']",5oOEOJDE14zdQE2b1qdAoe,Tree Falls,2021-05-21,False,23.0,"Play With Me|T,r,e,e, ,F,a,l,l,s|Taylor Eigsti,Becca Stevens,Gretchen Parlato",0.415,0.436,7.0,-12.58,1.0,0.0428,0.642,0.0273,0.112,0.444,179.973,4.0,211041.0
764,46Kcradxrva9Dny4lHU1b3,Miss Jackson (feat. LOLO),"['20JZFwl6HVl6yg8a4H3ZqK', '0H0OkFxp022WOyKlt3HmlA']","['Panic! At The Disco', 'LOLO']",1hxraaWEf3wFnJxADf8Dge,"Too Weird to Live, Too Rare to Die!",2013-10-04,False,66.0,"Miss Jackson (feat. LOLO)|T,o,o, ,W,e,i,r,d, ,t,o, ,L,i,v,e,,, ,T,o,o, ,R,a,r,e, ,t,o, ,D,i,e,!|Panic! At The Disco,LOLO",0.642,0.873,2.0,-5.821,1.0,0.0551,0.00394,0.0,0.175,0.662,82.002,4.0,192053.0
765,46ZoSOeOfMzTAQDp6flDfj,Mad World,['26AHtbjWKiwYzsoGoUZq53'],['Pentatonix'],6dwAgLbfGTc17Evn9iRip3,Mad World,2020-09-16,False,53.0,"Mad World|M,a,d, ,W,o,r,l,d|Pentatonix",0.297,0.292,6.0,-7.039,1.0,0.0311,0.746,0.0,0.354,0.283,172.286,4.0,212038.0
766,47Bmn0pBgI8YfIzi0DhYDY,"[under the ground, it glowed]",['33o00sXuyWiApOFzo0vr0z'],['Crywolf'],3xad1D7RkpRz7G6xNjuP44,widow [OBLIVIØN Pt. I],2019-03-22,False,19.0,"[under the ground, it glowed]|w,i,d,o,w, ,[,O,B,L,I,V,I,Ø,N, ,P,t,., ,I,]|Crywolf",0.219,0.561,0.0,-22.389,1.0,0.0956,0.904,0.379,0.277,0.297,60.137,5.0,87934.0
767,47XFIok67wI0Ta90uMUFZF,Role Models,['6s22t5Y3prQHyaHWUN1R1C'],['AJR'],6JQLDydERhZKXqwQLb9uUY,The Click (Deluxe Edition),2018-09-21,False,39.0,"Role Models|T,h,e, ,C,l,i,c,k, ,(,D,e,l,u,x,e, ,E,d,i,t,i,o,n,)|AJR",0.653,0.425,7.0,-6.253,1.0,0.0264,0.466,0.0,0.273,0.484,101.795,3.0,192174.0
768,47l9ZNCnbLoLYST8Csmuz0,Sleepwalker,"['45eNHdiiabvmbp4erw26rg', '43NRjpCGCIj6GkhnAMdC60']","['ILLENIUM', 'Joni Fatora']",1hG9qANsJg5lYm36MYun97,Ashes,2016-02-15,False,52.0,"Sleepwalker|A,s,h,e,s|ILLENIUM,Joni Fatora",0.308,0.844,0.0,-4.235,0.0,0.0638,0.0519,2.79e-05,0.0805,0.175,159.911,4.0,250500.0
769,47w6S27JF4Zvrz1Wd6R66Z,What Kinda Music,"['1uiEZYehlNivdK3iQyAbye', '2rspptKP0lPBdlJJAJHqht']","['Tom Misch', 'Yussef Dayes']",6iOCv7oGL5sGi2aVnRz2BI,What Kinda Music,2020-04-24,False,54.0,"What Kinda Music|W,h,a,t, ,K,i,n,d,a, ,M,u,s,i,c|Tom Misch,Yussef Dayes",0.523,0.56,5.0,-9.423,0.0,0.145,0.0532,0.83,0.0981,0.151,96.167,4.0,230470.0
770,48XkVAagIoQHCsOlJtXUd5,still feel.,['7sOR7gk6XUlGnxj3p9F54k'],['half•alive'],2KSWrd22LGc0Hmqs2Z5i7z,"Now, Not Yet",2019-08-09,False,69.0,"still feel.|N,o,w,,, ,N,o,t, ,Y,e,t|half•alive",0.779,0.516,10.0,-6.467,0.0,0.0521,0.148,0.0,0.0492,0.715,120.026,4.0,247787.0
771,48oKKYDKa4cU04OCfc1cOO,Meridian,['13GH7wviJQ9gfZmr1pXHS4'],['Unprocessed'],5316eRBXIt4PqDxooZkMsg,Covenant,2018-04-13,False,22.0,"Meridian|C,o,v,e,n,a,n,t|Unprocessed",0.49,0.949,10.0,-5.353,0.0,0.119,0.00114,0.204,0.096,0.136,105.22,4.0,383371.0
772,4940HtUKC4VDtiC5s4t4MT,Sing,['26AHtbjWKiwYzsoGoUZq53'],['Pentatonix'],6qf9tE8pNRW0kX1Cucrixr,Pentatonix (Deluxe Version),2015-10-16,False,59.0,"Sing|P,e,n,t,a,t,o,n,i,x, ,(,D,e,l,u,x,e, ,V,e,r,s,i,o,n,)|Pentatonix",0.642,0.827,8.0,-4.36,1.0,0.0867,0.0355,0.0,0.133,0.692,154.983,4.0,177240.0
773,498lAnNuuwNqtR3iM0ljBN,Overwhelming,['50JJSqHUf2RQ9xsHs0KMHg'],['Jon Bellion'],2e8nzTZ0HtK94IifOWgN7o,The Human Condition,2016-06-10,False,49.0,"Overwhelming|T,h,e, ,H,u,m,a,n, ,C,o,n,d,i,t,i,o,n|Jon Bellion",0.748,0.622,0.0,-4.518,1.0,0.225,0.252,0.0,0.112,0.667,91.77,4.0,172751.0
774,4A7DUET5H4f7dJkUhjfVFB,Lost in Paris,"['1uiEZYehlNivdK3iQyAbye', '5XenQ7XfcvQdfIbpLEFaKQ']","['Tom Misch', 'GoldLink']",28enuddLPEA914scE6Drvk,Geography,2018-04-06,False,61.0,"Lost in Paris|G,e,o,g,r,a,p,h,y|Tom Misch,GoldLink",0.788,0.711,1.0,-7.811,0.0,0.0597,0.364,2.07e-05,0.0838,0.802,104.149,4.0,194023.0
775,4AGhQh5JO3BI7aqsR9iXIg,ice cold. (with Kimbra),"['7sOR7gk6XUlGnxj3p9F54k', '6hk7Yq1DU9QcCCrz9uc0Ti']","['half•alive', 'Kimbra']",2KSWrd22LGc0Hmqs2Z5i7z,"Now, Not Yet",2019-08-09,False,50.0,"ice cold. (with Kimbra)|N,o,w,,, ,N,o,t, ,Y,e,t|half•alive,Kimbra",0.895,0.493,5.0,-7.59,1.0,0.116,0.211,1.98e-05,0.104,0.759,122.024,4.0,177627.0
776,4AcQD4wU9mKspvrLeveCwf,Take Me Back,['1uiEZYehlNivdK3iQyAbye'],['Tom Misch'],2FVfODkF1inBzSwB2plsYk,Beat Tape 1,2014-03-14,False,40.0,"Take Me Back|B,e,a,t, ,T,a,p,e, ,1|Tom Misch",0.692,0.354,11.0,-9.084,1.0,0.161,0.523,0.868,0.153,0.208,88.004,4.0,225203.0
777,4AhMh0i9mBTXpfg35u1YQQ,Too Proud,['5r5Va4lVQ1zjEfbJSrmCsS'],['BROODS'],3KzbSN2H2bqf9b8NKiCIL0,Don't Feed The Pop Monster,2019-02-01,False,35.0,"Too Proud|D,o,n,',t, ,F,e,e,d, ,T,h,e, ,P,o,p, ,M,o,n,s,t,e,r|BROODS",0.651,0.553,0.0,-7.295,1.0,0.0494,0.0763,1.95e-06,0.131,0.284,91.99,4.0,189726.0
778,4AvFWfjlu5qcQxmhKn95rk,Yesterday's Clothes,['19lQ2rJLlP71FOKESiMNJT'],['Ripe'],5zENm1Gr6BM9mmYkjyN43K,Joy in the Wild Unknown,2018-04-06,False,31.0,"Yesterday's Clothes|J,o,y, ,i,n, ,t,h,e, ,W,i,l,d, ,U,n,k,n,o,w,n|Ripe",0.596,0.622,0.0,-6.991,1.0,0.0801,0.127,7.44e-05,0.0823,0.775,204.032,4.0,261740.0
779,4BFLCkfHbKKy1QVLI7tJSQ,Terminus,['5XMVfR85CUqujqUkN9c9VQ'],"['Time, The Valuator']",14wW0Q4v88iuvXMKrql6Ht,"How Fleeting, How Fragile",2018-08-03,False,23.0,"Terminus|H,o,w, ,F,l,e,e,t,i,n,g,,, ,H,o,w, ,F,r,a,g,i,l,e|Time, The Valuator",0.434,0.94,10.0,-6.342,1.0,0.0743,6.19e-05,0.0199,0.648,0.0744,114.976,4.0,298000.0
780,4BMRqrtLPZBxueZUVvAQZt,Yum Yum,"['3bD0qDLbGmvMvbaP8vHr9e', '3G3M7180YuAUBCuHjPZB00']","['Snazzback', 'China Bowls']",5l0NPpjvL0uZRCYZCpqV09,New Horizons: A Bristol Jazz Sound,2020-09-04,False,30.0,"Yum Yum|N,e,w, ,H,o,r,i,z,o,n,s,:, ,A, ,B,r,i,s,t,o,l, ,J,a,z,z, ,S,o,u,n,d|Snazzback,China Bowls",0.415,0.472,10.0,-12.706,0.0,0.0712,0.294,0.00846,0.292,0.408,87.51,4.0,444573.0
781,4BPnreFFkBF8MIFnXkPOkf,Royals,['26AHtbjWKiwYzsoGoUZq53'],['Pentatonix'],2RS3UgI6AS43QvY4TxbgAY,Royals,2014-05-05,False,45.0,"Royals|R,o,y,a,l,s|Pentatonix",0.719,0.453,6.0,-8.552,1.0,0.137,0.287,0.0,0.0749,0.668,87.99,4.0,231259.0
782,4BTMGOsnbzI76XYTxAn5K8,Come Here,['30DhU7BDmF4PH0JVhu8ZRg'],['Sabrina Claudio'],7bcgkKns2rxVhrmw9EAmrs,"No Rain, No Flowers",2018-08-15,False,48.0,"Come Here|N,o, ,R,a,i,n,,, ,N,o, ,F,l,o,w,e,r,s|Sabrina Claudio",0.551,0.517,11.0,-8.605,0.0,0.0499,0.826,0.00659,0.391,0.199,140.02,4.0,242011.0
783,4BiiOzZCrXEzHRLYcYFiD5,Hope,"['69GGBxA162lTqCwzJG5jLp', '3XC57xz74X3xUi1hv4mge1']","['The Chainsmokers', 'Winona Oak']",6ZvDJs17O3woQirttKRYCG,Sick Boy,2018-12-14,False,68.0,"Hope|S,i,c,k, ,B,o,y|The Chainsmokers,Winona Oak",0.773,0.699,1.0,-5.982,0.0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,4.0,180120.0
784,4DGwqBVp8hWf9AWYvvBp3M,Skip,['0NrVrf231eji48nhNUJTXe'],['Laura Misch'],77KiLzyEWPVnzAzVA2mntL,Playground,2017-05-03,False,23.0,"Skip|P,l,a,y,g,r,o,u,n,d|Laura Misch",0.812,0.331,9.0,-9.179,0.0,0.0453,0.429,1.99e-05,0.0987,0.121,92.093,4.0,192289.0
785,4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,['2hl0xAkS2AIRAu23TVMBG1'],['Kansas'],7MejfRSNnrpcLZIxkeZDqR,Leftoverture (Expanded Edition),1976,False,76.0,"Carry on Wayward Son|L,e,f,t,o,v,e,r,t,u,r,e, ,(,E,x,p,a,n,d,e,d, ,E,d,i,t,i,o,n,)|Kansas",0.482,0.786,7.0,-5.735,1.0,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4.0,323000.0
786,4DRQBzgiM3SQqO5bXXPGpb,The Unknown,['53XhwfbYqKCa1cC15pYq2q'],['Imagine Dragons'],6ecx4OFG0nlUMqAi9OXQER,Smoke + Mirrors (Deluxe),2015-10-30,False,45.0,"The Unknown|S,m,o,k,e, ,+, ,M,i,r,r,o,r,s, ,(,D,e,l,u,x,e,)|Imagine Dragons",0.426,0.766,0.0,-8.13,1.0,0.0894,0.0255,0.000808,0.0931,0.345,120.178,4.0,204720.0
787,4Db2yfChLn45oEI4HbXYfK,Slow Motion,['1dWEYMPtNmvSVaDNLgB6NV'],['Saint Motel'],43URJ507cdoIRy3GJdfxjs,saintmotelevision,2016-10-21,False,38.0,"Slow Motion|s,a,i,n,t,m,o,t,e,l,e,v,i,s,i,o,n|Saint Motel",0.598,0.764,5.0,-7.482,1.0,0.0305,0.0839,0.041,0.632,0.657,127.085,4.0,176747.0
788,4E89wfYbGzoNolObrFhoG4,The Only Difference Between Martyrdom and Suicide Is Press Coverage,['20JZFwl6HVl6yg8a4H3ZqK'],['Panic! At The Disco'],01hp4DvayKlnqUQrmk0vvz,A Fever You Can't Sweat Out,2005-09-27,False,49.0,"The Only Difference Between Martyrdom and Suicide Is Press Coverage|A, ,F,e,v,e,r, ,Y,o,u, ,C,a,n,',t, ,S,w,e,a,t, ,O,u,t|Panic! At The Disco",0.501,0.941,6.0,-3.487,0.0,0.199,0.0533,0.0,0.358,0.69,170.062,4.0,177520.0
789,4FFvz7aqVyDL5pG5wlxIlg,Stanky J's - Audiotree Live Version,['19lQ2rJLlP71FOKESiMNJT'],['Ripe'],3GTWakOID75qH864TOguJN,Ripe on Audiotree Live,2016-03-22,False,20.0,"Stanky J's - Audiotree Live Version|R,i,p,e, ,o,n, ,A,u,d,i,o,t,r,e,e, ,L,i,v,e|Ripe",0.398,0.808,7.0,-6.886,1.0,0.0753,0.0288,0.0176,0.0673,0.62,186.443,4.0,289182.0
790,4FQytrC7QjGy8mecYCnsuy,What Kinda Music,"['1uiEZYehlNivdK3iQyAbye', '2rspptKP0lPBdlJJAJHqht']","['Tom Misch', 'Yussef Dayes']",7rnlxqdiSjjvceJLVMMmmv,What Kinda Music,2020-02-12,False,43.0,"What Kinda Music|W,h,a,t, ,K,i,n,d,a, ,M,u,s,i,c|Tom Misch,Yussef Dayes",0.523,0.56,5.0,-9.423,0.0,0.145,0.0532,0.83,0.0981,0.151,96.167,4.0,230470.0
791,4FUDWkguOUVpLRAVn5C20z,Blu,['50JJSqHUf2RQ9xsHs0KMHg'],['Jon Bellion'],59YYObx9wFEFG5zVdlfwvf,Glory Sound Prep,2018-11-09,False,60.0,"Blu|G,l,o,r,y, ,S,o,u,n,d, ,P,r,e,p|Jon Bellion",0.384,0.465,0.0,-8.554,1.0,0.0341,0.29,2.22e-05,0.359,0.636,131.604,4.0,183344.0
792,4FquNAgja6onlomj4QLNvH,Turning Out,['6s22t5Y3prQHyaHWUN1R1C'],['AJR'],6hpiZXzsZxlkTXY8zavu3N,The Click,2017-06-09,False,46.0,"Turning Out|T,h,e, ,C,l,i,c,k|AJR",0.6,0.481,3.0,-7.317,1.0,0.0382,0.17,0.0,0.138,0.476,97.021,4.0,260961.0
793,4GITtbZtRCQXhWLMXrWXHt,Roots,['53XhwfbYqKCa1cC15pYq2q'],['Imagine Dragons'],6SW9d1zYefC5SUzPsJFUMU,Roots,2015-08-27,False,67.0,"Roots|R,o,o,t,s|Imagine Dragons",0.637,0.887,7.0,-5.444,0.0,0.227,0.707,0.00188,0.326,0.596,157.759,4.0,174507.0
794,4GJdEB5Cv942cKcyYURZjy,Cloud City,['5XMVfR85CUqujqUkN9c9VQ'],"['Time, The Valuator']",14wW0Q4v88iuvXMKrql6Ht,"How Fleeting, How Fragile",2018-08-03,False,17.0,"Cloud City|H,o,w, ,F,l,e,e,t,i,n,g,,, ,H,o,w, ,F,r,a,g,i,l,e|Time, The Valuator",0.117,0.794,4.0,-6.616,0.0,0.0549,0.0125,4.48e-05,0.247,0.0691,79.672,3.0,273376.0
795,4GLU4Wa29upEfOtjBGmimZ,Medicine,['5r5Va4lVQ1zjEfbJSrmCsS'],['BROODS'],0HrAEwPOV0brDG0wvTWXUB,Evergreen,2014-01-01,False,34.0,"Medicine|E,v,e,r,g,r,e,e,n|BROODS",0.323,0.317,2.0,-14.131,0.0,0.0423,0.619,0.00624,0.136,0.0387,119.403,4.0,282683.0
796,4GdYM1hIvRfK8keBF2eQ1a,Inside Out,"['69GGBxA162lTqCwzJG5jLp', '6qaQDRYp95AylkA1FnEI3Q']","['The Chainsmokers', 'Charlee']",22rp3PnM3q2mtTI0OGCzpq,Collage EP,2016-11-04,False,49.0,"Inside Out|C,o,l,l,a,g,e, ,E,P|The Chainsmokers,Charlee",0.549,0.652,7.0,-5.875,0.0,0.0311,0.00289,1.49e-05,0.138,0.141,143.963,4.0,233573.0
797,4GfCvy3t1u4lMAFldhB7EF,Finesse,['26AHtbjWKiwYzsoGoUZq53'],['Pentatonix'],2viOlnLfhPLDgx7hvBqLwW,"PTX Presents: Top Pop, Vol. I",2018-04-13,False,40.0,"Finesse|P,T,X, ,P,r,e,s,e,n,t,s,:, ,T,o,p, ,P,o,p,,, ,V,o,l,., ,I|Pentatonix",0.763,0.836,2.0,-6.107,0.0,0.0448,0.194,0.0,0.0503,0.903,105.006,4.0,191547.0
798,4GnukEn30UvxbsPpP19C3O,You Can Be You,['1dWEYMPtNmvSVaDNLgB6NV'],['Saint Motel'],43URJ507cdoIRy3GJdfxjs,saintmotelevision,2016-10-21,False,37.0,"You Can Be You|s,a,i,n,t,m,o,t,e,l,e,v,i,s,i,o,n|Saint Motel",0.57,0.836,8.0,-5.464,1.0,0.0392,0.0143,0.139,0.0684,0.726,76.539,4.0,177533.0
799,4Goj7amQLl2PiPYaiB0VlV,Tidal Wave,"['1uiEZYehlNivdK3iQyAbye', '2rspptKP0lPBdlJJAJHqht']","['Tom Misch', 'Yussef Dayes']",6iOCv7oGL5sGi2aVnRz2BI,What Kinda Music,2020-04-24,False,55.0,"Tidal Wave|W,h,a,t, ,K,i,n,d,a, ,M,u,s,i,c|Tom Misch,Yussef Dayes",0.533,0.487,4.0,-8.79,0.0,0.052,0.0458,0.833,0.113,0.339,141.427,3.0,249427.0
800,4GvU6MfN4T85BcUHsqQiS5,Eyes Like a Hawk,['19lQ2rJLlP71FOKESiMNJT'],['Ripe'],2AWk4Vwrxfr0Ueso81gVLy,Produce the Juice,2013-05-04,False,27.0,"Eyes Like a Hawk|P,r,o,d,u,c,e, ,t,h,e, ,J,u,i,c,e|Ripe",0.689,0.698,1.0,-6.426,1.0,0.0349,0.027,0.0,0.158,0.85,126.999,4.0,228229.0
801,4H5BIqErwMgYDeeeQXpdQY,Home,"['1MR70ZgtrRlIECH9us2W9M', '5OtkPEce6CPUiMFKEgCbxl']","['Coen Strouken', 'Charlie Robbins']",5NOsjVkSRBhEDqLchyycI5,Home,2021-04-02,False,1.0,"Home|H,o,m,e|Coen Strouken,Charlie Robbins",0.279,0.677,2.0,-7.836,0.0,0.0473,0.598,0.35,0.245,0.0853,126.01,4.0,248443.0
802,4HbgewDoMNNbWnqgEU21o9,Used To Be My Love,['4bbW7o78JYMG9yuIZgPXD2'],['Shannon Lauren Callihan'],0w83Rf9MIffyLOLHnBDG7c,Used To Be My Love,2021-08-06,False,18.0,"Used To Be My Love|U,s,e,d, ,T,o, ,B,e, ,M,y, ,L,o,v,e|Shannon Lauren Callihan",0.497,0.624,1.0,-9.438,1.0,0.0472,0.182,0.127,0.0668,0.556,167.552,4.0,252113.0
803,4Hedffa7sZORyMQ2045rZc,Memory,['4vGrte8FDu062Ntj0RsPiZ'],['Polyphia'],1yTULCIrJxzeaJeaV5BXqp,Muse,2014-09-02,False,38.0,"Memory|M,u,s,e|Polyphia",0.305,0.45,8.0,-7.445,1.0,0.0314,0.0192,0.833,0.0899,0.223,97.36,4.0,217423.0
804,4Hs7FS8jNNReipDe6SDpwz,Holding the Gun,['30DhU7BDmF4PH0JVhu8ZRg'],['Sabrina Claudio'],4vfE56g4oK4p8VVx7pThrU,Truth Is,2019-10-04,False,48.0,"Holding the Gun|T,r,u,t,h, ,I,s|Sabrina Claudio",0.665,0.563,8.0,-6.042,1.0,0.0441,0.159,0.000218,0.305,0.353,78.004,4.0,188478.0
805,4IB4NXIX1ZCmL3dMxLbslv,A Good Song Never Dies,['1dWEYMPtNmvSVaDNLgB6NV'],['Saint Motel'],26EBjKTpGv7b9UczhXxFUe,Preach,2020-07-08,False,62.0,"A Good Song Never Dies|P,r,e,a,c,h|Saint Motel",0.682,0.811,2.0,-3.551,0.0,0.0433,0.0535,0.0,0.0703,0.565,119.967,4.0,201013.0
806,4IDfxV8Knca5Oh7Un4nc4N,Fly,"['0fIF5jFcjvZof1qG7CHKSG', '17O95PqNRRX0XJh4rr550M']","['Ava Madison', 'Son Kuma']",5Mpfwhcp2DziGlKUlnGq06,Fly,2019-11-01,False,34.0,"Fly|F,l,y|Ava Madison,Son Kuma",0.755,0.498,5.0,-12.091,1.0,0.0526,0.432,0.00517,0.111,0.126,97.96,4.0,167848.0
807,4IDqtpOM4wvEi4tktYprdd,Mr Lonely (feat. Fat Lip),"['4kI8Ie27vjvonwaB2ePh8T', '2rjcywjNOv7KNRGktTYLbR']","['Portugal. The Man', 'Fatlip']",4VzzEviJGYUtAeSsJlI9QB,Woodstock,2017-06-16,False,41.0,"Mr Lonely (feat. Fat Lip)|W,o,o,d,s,t,o,c,k|Portugal. The Man,Fatlip",0.571,0.743,2.0,-8.819,0.0,0.0387,0.181,0.000334,0.424,0.566,79.534,4.0,262733.0
808,4IN3imzEuTsiHO6tOwDQu5,Trapdoor,['3YQKmKGau1PzlVlkL1iodx'],['Twenty One Pilots'],1Fexc96V24RL17Ko9VXUOM,Twenty One Pilots,2009-12-29,False,55.0,"Trapdoor|T,w,e,n,t,y, ,O,n,e, ,P,i,l,o,t,s|Twenty One Pilots",0.55,0.625,1.0,-8.213,0.0,0.0399,0.149,0.0,0.161,0.317,149.927,3.0,277013.0
809,4IfG2DJ7x5QaugnkeQZ6LI,Unraveled,['0aYVGmEupopeFTcX7aFMIc'],['Ok Goodnight'],6ztJ44GvAyLbohyaPQ5vnR,Under the Veil,2020-11-13,False,27.0,"Unraveled|U,n,d,e,r, ,t,h,e, ,V,e,i,l|Ok Goodnight",0.471,0.512,2.0,-12.763,1.0,0.0399,0.00702,0.000723,0.0474,0.0789,109.278,4.0,325513.0
810,4Ioy55BWrYrpD2EdFlQv9s,The Lifeless Charm,['5yn8jrJH5Z5PaGFStNUvgR'],['The Omnific'],4uOmM26joUNcn5yhawTQ88,The Mind's Eye,2019-05-10,False,27.0,"The Lifeless Charm|T,h,e, ,M,i,n,d,',s, ,E,y,e|The Omnific",0.462,0.897,9.0,-8.069,0.0,0.0323,0.0484,0.84,0.676,0.134,135.024,4.0,299934.0
